"channelTitle","videoId","videoTitle","videoDescription","tags","videoCategoryId","videoCategoryLabel","topicCategories","caption","defaultLAudioLanguage","viewCount","likeCount","commentCount","release_date","release_time","duration"
"ARTE Concert","sELxgrgaQUk","L'Impératrice - Passengers (live) - @arteconcert","#TAKOTSUBO #LIMPERATRICE Passengers a toujours eu le chic pour dénicher des lieux incroyables. Pour ce nouveau numéro, la barre est mise encore très haut : c’est sous la nef du Grand Palais que nous recevons @limperatrice_. Charles de Boisseguin, Flore Benguigui et leurs acolytes y déploient une session de toute beauté associant leurs tubes à des nouveautés extraites de leur nouvel album : Tako Tsubo. Mélopées rêveuses, orchestration éthérée et vibrations retro : L'Impératrice invite à l'indolence et à une insouciance généralisées. Ses arguments ? Une douce voix féminine et des sonorités vintage à souhait qui ravivent l'âge d'or de la French Touch, Daft Punk et Air en tête. Entre funk, space disco, revival 90's et influences tiki, la musique de L'Impératrice sonne familière tout en étant d'une grande fraîcheur.Après le succès de l’album Matahari (2018), L’Impératrice se rappelle à notre bon souvenir avec un tout nouvel album baptisé Tako Tsubo. Introduit par de nombreux singles – dont le très remarqué « La Peur des filles » - ce deuxième opus permet au groupe de montrer un visage plus éclectique mais toujours aussi dansant. Le changement dans la continuité en somme. En plus de la musique de L’Impératrice, ce Passengers permet de se pâmer devant la beauté de la nef du Grand Palais. Ce bijou de la Belle Epoque amorçant tout juste une mue devant durer plusieurs années, ce serait bête de s’en priver. Concert enregistré le 24 février 2021 au Grand Palais, Paris. ____________ SETLIST 00:00 Masques 02:50 Anomalie Bleue 07:40 Sonate Pacifique 13:17 Peur des Filles 16:55 Voodoo? 22:45 - Erreur 404 27:25 Fou 33:06 Submarine 37:30 Hématome 41:40 Vacances 49:50 Agitations Tropicales 55:45 Matahari ____________ [AVAILABLE UNTIL 29/03/2024] Website https://www.arteconcert.com Facebook https://www.facebook.com/ARTEConcert/ Twitter https://twitter.com/ARTEconcertFR Instagram FR https://www.instagram.com/arteconcertfr/ Instagram DE https://www.instagram.com/arteconcertde/","l'impératrice,tako tsubo,vanille fraise,sonate pacifique,agitations tropicales,peur des filles,voodoo,anomalie bleue,parfum thérémine,erreur 404,grand palais,passengers,live,session,concert,arte,arte concert,imperatrice,matahari,parfum theremine,l’impératrice,french touch,vacances,séquences,paris",24,"Entertainment","Independent_music,Music","false","fr",2357034,44646,1541,2021-03-30,"19:00:15","00:11"
"ARTE Concert","Z_2p4aMKTd8","Jon Onj est dans Open Stage –","[DISPONIBLE JUSQU'AU 12/04/2024] SETLIST : 00:00 It's all about love 03:24 So long 07:27 Not born for this 11:45 60mn on a plane 17:30 I will never let you down 21:49 Workin' day and night (Michael Jackson) 23:57 EFO Jon Onj a beau être français, sa musique semble venir tout droit du pays de l’Oncle Sam. Ses morceaux chantés en anglais naviguent en effet entre soul, hip-hop et electro. Des couleurs riches, influencées autant par Frank Ocean qu’Otis Redding. Ajoutez à ceci des collaborations avec des artistes tels que Charles X et l’illusion est parfaite ! Comme quoi la musique ne connait vraiment pas de frontière. Si Jon Onj se définit comme un artiste « soulwave », c’est parce que sa musique est sur le fil : à la fois dansante et mélancolique. Un esprit que l’on retrouve tout à fait dans le clip de « EFO » où l’artiste déroule pendant quatre minutes des tranches de vies mettant en avant ses amis et ses proches dans des bars, en vacances, lors de concerts, en famille… Une mosaïque de scène heureuses et banales, malheureusement rendues anachroniques par la crise sanitaire actuelle. En attendant de pouvoir revivre tout ceci en vrai, c’est donc au Petit Bain que nous retrouvons Jon Onj pour un Open Stage de toute beauté. Concert enregistré le 18 mars 2021 au Petit Bain, Paris. ---------------------------------------------------------- Jon Onj ist zwar Franzose, doch seine Musik klingt, als käme sie direkt aus den USA. Seine auf Englisch gesungenen Stücke bewegen sich zwischen Soul, Hip-Hop und Electro. In vielschichtigen Klangfarben finden sich unterschiedliche Einflüsse wie Frank Ocean, SBTRKT oder Otis Redding. Wenn man dann noch Collaborations mit Künstlern wie Charles X hinzunimmt, ist die US-amerikanische Illusion perfekt. Musik kennt eben keine Grenzen. Jon Onj bezeichnet seine Musik als Soulwave. Vielleicht auch deswegen, weil sich seine Songs stets an der Grenze zwischen Tanzbarkeit und Melancholie bewegen. Diese Stimmung findet sich auch im Clip zu „EFO“ wieder, in dem der Künstler vier Minuten lang seine Freund*innen und Verwandten in Bars, in den Ferien, auf Konzerten oder im Familienkreis zeigt. Ein Mosaik aus glücklichen und banalen Momenten, die in der aktuellen Situation leider wie aus der Zeit gefallen wirken. Jon Onj verkürzt die Zeit zur langersehnten Normalität mit seinem großartigen Konzert bei Open Stage. Konzertmitschnitt vom 18. März 2021 im Petit Bain, Paris. [AVAILABLE UNTIL 12/04/2024] ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","Jon onj,john onj,jon onj lizard,jon onj fochain,ARTE,Concert,open stage,open stage arte,open stage arte concert,it's all about love,so long jon onj,60 mn on a plane,les touches jon onj,I will never let you down jon onj,i will never let you down,fochain,lizard,soulwave,soul,pop,electro,music",10,"Music","Music,Pop_music,Rock_music","false","de",7243,204,16,2021-03-20,"20:02:20","29:45"
"ARTE Concert","1p1KGYQWLNc","Léonie Pernet & Friends – Echoes with Jehnny Beth ","#LEONIEPERNET #ECHOES [DISPONIBLE JUSQU'AU 28/02/2022] SETLIST : Setlist : Les Pères Pleurent en Echo A rebours Il Pleut des Hommes Lastrack Auaati (ft. Lucie Antunes) Missing Love Les Chants de Maldoror Léonie Pernet et ARTE Concert, c’est une histoire qui dure ! Après ARTE Mix o Trabendo (2015), Passengers (2018) et 36h Saint-Eustache (2019), c’est au détour de l’émission Echoes with Jehnny Beth que nous retrouvons la jeune multi-instrumentiste. Et comme à chaque fois, la magie opère. Léonie Pernet officialise le début de sa carrière solo en 2014 avec la sortie de l’EP The Two of Us. Se dessine alors un son hybride à la croisée des chemins entre prog-rock, synth-pop et electro. C’est précisément cette signature sonore qui vaudra à l’artiste de composer la BO du film Bébé Tigre début 2015 puis d’être acclamée par la critique trois ans plus tard grâce à un premier album baptisé Crave. Sur la scène d’Echoes with Jehnny Beth, Léonie Pernet nous plonge dans ses méandres électroniques flanquée d’Arthur Simonini au violon et au clavier et de Jean-Sylvain Le Gouic au clavier. Elle invite également une jeune artiste que l’on a découvert récemment (lors de l’édition 2020 d’ARTE Mix o Trabendo pour être tout à fait précis) et que l’on aime beaucoup chez ARTE Concert : Lucie Antunes. --------------------------------------------------------------------- Den Beginn ihrer Solokarriere läutete Léonie Pernet 2014 mit der EP „The TwoofUs“ ein, auf der sich bereits ihr ganz persönlicher Sound an der Schnittstelle zwischen Progressive Rock, Synth-Pop und Elektro abzeichnete – ein Musikmix, den sie 2015 im Soundtrack zu „Young Tiger“ verewigen durfte. Drei Jahre später überschlugen sich dann die positiven Kritiken für ihr Debütalbum „Crave“. Bei Echoes with Jehnny Beth entführt Léonie Pernet die Zuschauer gemeinsam mit dem Violinisten Arthur Simonini und dem Keyboarder Jean-Sylvain Le Gouic in ihr elektronisches Musikuniversum. Als Gast hat sie sich außerdem eine junge Künstlerin mit auf die Bühne geholt, die erst kürzlich bei ARTE Concert auf sich aufmerksam machte (um genau zu sein, bei ARTE Mix ø Trabendo 2020): Lucie Antunes. [AVAILABLE UNTIL 06/11/2024] ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv​ Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert​ Twitter https://twitter.com/ARTEconcertFR​ Instagram http://instagram.com/arteconcert​","Léonie Pernet,leonie pernet,leonie,pernet,léonie,léonie pernet crave,léonie pernet live,léonie pernet les pères pleurent en écho,léonie pernet butterfly,léonie pernet - auaati,ARTE,Concert,lucie,antunes,lucie antunes,lucie antunes live,echoes,echoes jehnny beth,echoes arte,echoes arte concert,the two of us léonie pernet,les pères pleurent en écho",24,"Entertainment","Classical_music,Electronic_music,Music,Pop_music,Rock_music","false","",21362,487,29,2021-03-04,"18:00:12","30:39"
"ARTE Concert","Cu-HU6zz-LA","Le Calendrier de l'Avent musical d'ARTE Concert – Adventskalender ","[DISPONIBLE JUSQU'AU 16/12/2023] Tic-tac, tic-tac… Alors que la fin de l’année approche et que le temps se rafraîchit, ARTE Concert enfile son bonnet et se la joue Père Noël. Pour remplacer ou accompagner vos chocolats quotidiens, découvrez notre calendrier de l’avent musical. Chaque jour, ouvrez une nouvelle boule de neige associée à une petite surprise : de quoi régaler vos oreilles en attendant le réveillon ! --------------------------------------------- Weil sich Schokolade online schlecht verschicken lässt, haben wir bei ARTE Concert für unsere braven (und auch die nicht so braven) Zuschauer jede Menge musikalische Leckereien in den Kalender gepackt. Vom 1. bis zum 24. Dezember finden Sie an dieser Stelle jeden Tag eine kleine Überraschung für die Augen und vor allem für die Ohren. Da kann Weihnachten ruhig noch ein wenig warten … ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","calendrier de l'avent 2020,calendrier de l'avent,avent,calendrier,noël,christmas special,advenskalender,advenskalender 2020,ARTE,Concert,musical,advent calendar,musical advent calendar,père noël,christmas,christmas holiday,boule de neige,snowball,december 24th,merry christmas,live,music",10,"Music","Classical_music,Music","false","fr",3641,65,2,2020-12-24,"10:00:03","12:54"
"ARTE Concert","xYAEUlRR67w","Sevdaliza dans Passengers ","[DISPONIBLE JUSQU'AU 19/02/2026] 00:00 - Intro 02:53 - Marilyn Monroe 06:33 - Dormant 11:16 - Human 14:47 - Human Nature 20:11 - Shahmaran 25:49 - Lamp Lady 29:17 - All Rivers At Once 34:29 - Wallflower 37:34 - Darkest Hour 42:16 - Eden 46:33 - Rhodes 50:01 - Gole Bi Goldoon Difficile de classer Sevdaliza dans un style, que ce soit son look un poil dérangeant que sa musique avant-gardiste aux accents futuristes qui mêle musique électronique, indie, trip-hop et r'n'b. Dans Passengers, elle répand au Musée des Arts et Métiers son aura décalée et les titres fascinants de son dernier album : Shabrang.  Basée à Rotterdam, née en Iran, Sevdaliza semble pourtant venir d’une autre planète. Cette autrice-compositrice dévoilait en 2017 dans Ison un univers musical brumeux mâtiné de r'n'b planant et entêtant, cousin de la Britannique virtuose FKA Twigs. L’année suivante, elle renquillait avec l’atmosphérique The Calling où elle posait son timbre clair et blême, parfois trafiqué au vocodeur, sur des mélodies hypnotiques qui allient électro, r’n’b et lyrisme classique. Pour son dernier opus introspectif, Sevdaliza explore des thématiques sombres : la passion, les peines de cœur, le désespoir, la santé mentale, l’abus de drogues ou encore la mort. Un album mélancolique, sans tomber dans le pathos. Dans Passengers elle déplie ses mélodies, comme sur un fil, accompagné de ses pas de danses bien sentis qui nous aspirent dans son univers énigmatique. ----------------------------------------- Die iranisch-stämmige Songwriterin und Produzentin lebt in Rotterdam, scheint aber von einem anderen Planeten zu stammen. 2017 hat sie mit Ison ihr musikalisches Debüt gegeben, ein dicht-düsteres Universum, durchzogen von sphärischen und energiegeladenen R‘n’B-Rhythmen, die an die Musik der virtuosen britischen Künstlerin FKA Twigs erinnern. Im Jahr darauf bringt sie The Calling raus, dichte Soundlandschaften, über die sie zu hypnotisierenden Melodien ihre sinnlich-heisere Stimme legt, streckenweise mit Vokoder verfremdet. Ein stimmiger Mix aus Elektro, Future-R’n’B und emotionsgeladenen Harmonien. Für ihr letztes introspektives Werk taucht sie in düstere Themen ab: Leidenschaft, Herzschmerz, Verzweiflung, psychische Gesundheit, Drogenmissbrauch und Tod. Ein melancholisches, aber nicht pathetisches Album. In Passengers reiht sie ihre Melodien aneinander wie Perlen auf eine Kette und entführt uns mit ausdrucksstarken Tanzschritten in ihre mystische Welt. ----------------------------------------- Es difícil clasificar a Sevdaliza en un estilo, ya sea por su aspecto algo inquietante o por su música vanguardista, capaz de mezclar con acento futurista la electrónica, el indie, el trip-hop y el r'n'b. En Passengers, se materializa para ofrecernos, con su presencia y aura poco convencional, las fascinantes canciones de su último álbum: Shabrang en el Musée des Arts et Métiers. Radicada en Rotterdam y nacida en Irán, Sevdaliza parece venir de otro planeta. La autora y compositora debutó, en 2017, en Ison un universo musical brumoso mezclado con un r'n'b vertiginoso y embriagador, primo del virtuosismo británico de FKA Twigs. Al año siguiente, regresó con el atmosférico The Calling, donde colocó su timbre claro y pálido, a veces manipulado con un vocoder, en melodías hipnóticas que combinan electro, r'n'b y lirismo clásico. En su última obra introspectiva, Sevdaliza explora temas oscuros: pasión, angustia, desesperación, salud mental, abuso de drogas e incluso la muerte. Un álbum melancólico, sin caer en el patetismo. En Passengers despliega sus melodías, como si flotaran sobre un hilo, acompañadas de sus serpenteantes pasos de baile que nos sumergen en su enigmático universo. ----------------------------------------- ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","Sevdaliza,sevdaliza human,sevdaliza colors,sevdaliza habibi,sevdaliza shabrang,sevdaliza shahmaran,ARTE,Concert,arte concert passengers,passengers arte,electro,r'n'b,lyrisme classique,indie,indie music,trip hop,live,live concert,live concert 2020,music",24,"Entertainment","Electronic_music,Music,Pop_music","false","",736834,23451,900,2020-12-16,"16:30:04","55:32"
"ARTE Concert","ecbhgijEeOM","✨ Haendel interprété par les Talens Lyriques @ Théâtre du Châtelet ","#BAROQUE #BAROQUEMUSIC [AVAILABLE UNTIL 11/11/2023] Pour les caméras d’ARTE Concert, les Talens Lyriques - sous la direction de Christophe Rousset - et le duo lyrique de haut vol Sandrine Piau et Eve-Maud Hubeaux interprètent quelques-unes des plus belles œuvres dramatiques du compositeur allemand. Un concert grandiose au Théâtre du Châtelet. Prêts à entrer dans l’univers baroque et raffiné des opéras serias italiens du ""caro sassone"" ? Ce concert déplie un panorama enchanteur qui nous fait traverser la carrière de Georg Friedrich Haendel : ses pièces de jeunesses, telles Agrippina, ovationnée en 1709 à Venise, ses succès londoniens (l’Angleterre est le pays d’adoption du compositeur) à l’instar de Giulio Cesare et Tamerlano (1724) et ses oeuvres de la maturité comme Alcina (1735) ou l’oratorio Solomon (1739). Porté par les Talens Lyriques et sous la direction de Christophe Rousset, ce programme fait la part belle à deux cantatrices hors-pair. Sandrine Piau, soprano star, récompensée cette année par le Gramophone Award partage la scène avec la mezzo-soprano envoûtante Eve-Maud Hubeaux, pour dévoiler une maîtrise rare du style baroque et du répertoire haendélien. Cette soirée spécialement filmée pour ARTE Concert - sans public en raison des restrictions sanitaires – vous fait vivre, depuis chez vous, un moment féérique en compagnie de ces virtuoses. Programme : / Programm: 00:31 Solomon, HWV 67 - ""Sinfonia"", arrivée de la Reine de Saba 03:43 Agrippina, HWV 6 - Aria ""Come nube che fugge dal vento"" 07:49 Tamerlano, HWV 18 - Ouverture 12:53 Tamerlano, HWV 18 - Aria ""Cerco in vano"" 20:00 Alcina, HWV 34 - Accompagnato ""Ah ! Ruggiero crudel"" & Aria ""Ombre pallide"" 28:12 Alcina, HWV 34 - Entrées des songes (agréables, funestes, agréables effrayés) et combat des songes funestes et agréables 35:26 Giulio Cesare, HWV 17 - Ouverture 38:21 Giulio Cesare, HWV 17 - Aria ""Piangerò la sorte mia"" 45:08 Il Pastor fido, HWV 8 - Chaconne 49:55 Giulio Cesare, HWV 17 – Aria ""Da tempeste il legno infranto"" 56:10 Giulio Cesare, HWV 17 - Aria ""Priva son d'ogni conforto"" 01:03:12 Giulio Cesare, HWV 17 - Duetto ""Più amabile beltà"" --------------------------------------------------------------------------- An diesem einzigartigen Abend im Pariser Théâtre du Châtelet interpretieren das Barockensemble Les Talens Lyriques unter der Leitung von Christophe Rousset und die Primadonnen Sandrine Piau und Eve-Maud Hubeaux speziell für ARTE Concert Auszüge aus den glanzvollsten Gesangswerken von Georg Friedrich Händel. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","Haendel,Agrippina,Georg Friedrich Haendel,Giulio Cesare,Tamerlano,Alcina,oratorio Solomon,musique baroque,baroque music,barock,baroque,barock musik,Talens Lyrique,Sandrine Piau,Eve-Maud Hubeaux,Christophe Rousset,mezzo-soprano,soprano,total baroque youtube,Baroque Era,classic opera,George Friedrich Haendel,Sarabande,concerto,opera,oratorio,show,live show,théâtre du chatelet,Chatelet,ARTE concert",24,"Entertainment","Classical_music,Music","false","",47162,740,44,2020-11-29,"14:00:16","09:48"
"ARTE Concert","0HADnZ2Wvc4","Che Lingo X TRACKS Night –","Che Lingo wurde 1992 im Südwesten Londons, dem Dreh- und Angelpunkt der britischen Rap- und Grime-Szene, geboren. Er verschmilzt melodischen Rap mit intensiven Texten und eklektischen Strömungen. Den Song „My Block“ gegen Polizeigewalt schrieb er, nachdem einer seiner Freunde Opfer davon geworden war. Er selbst hat auch Erfahrungen mit Polizeigewalt. „My Block“ gilt inzwischen als die inoffizielle Hymne der „All Black Lives“-Proteste und wird bei den Protestveranstaltungen gesungen. Mehr Infos zur TRACKS Night: tracks.arte.tv #eswirdzeit #artetracks #rap ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert",10,"Music","Hip_hop_music,Music","false","fr",1600,57,2,2020-11-28,"17:00:00","25:36"
"ARTE Concert","C3B2omR-axI","Sébastien Tellier au ARTE Concert Festival – @arteconcert","[DISPONIBLE JUSQU'AU 11/10/2024] SETLIST : 00:00 Roche – version Sexuality 04:10 A Ballet – version longue de Simple Mind avec saxophoniste 08:38 La Ritournelle – version Politics avec violoncelliste 15:50 Divine – version Sexuality 20:38 La dolce vita – duo avec Juliette Armanet 26:40 Look – version Simple Mind 29:55 Stuck in a summer love – version Domesticated 35:18 Sexual sportswear – version Sexuality 41:30 L’Amour naissant 46:00 L’amour et la violence – version Simple Mind 50:49 Domestic Tasks – version Domesticated 57:55 Fantino 1:01:38 Finger of Steel (reworked) 1:05:10 Comment Revoir Oursinet ? Sébastien Tellier est un artiste à part. Qui d’autre que lui pourrait se vanter de s’être frotté à l’épreuve ardue de l’Eurovision sans avoir perdu une once de sa superbe ? Un exemple parmi tant d’autres de la singularité de ce véritable OVNI, à la fois populaire et insaisissable. Sébastien Tellier lance sa carrière au tournant des années 2000 mais explose véritablement grâce à l’album Sexuality, sorti en 2008. De second couteau de la pop française - un peu dans l’ombre des superstars Air, Daft Punk et consorts – le génial chevelu devient enfin une icône populaire. Auréolé de cette reconnaissance fort méritée, l’huluberlu profite de chaque album pour nous faire déambuler dans ses contrées hallucinées : My God is Blue (2012), Confection (2013), L’Aventura (2014) et tout récemment Domesticated (2020). Malgré ses succès, Sébastien Tellier reste entier, conservant l’exigence de sa composition ainsi que la poésie parfois crue de ses textes. C’est cette discographique kaléidoscopique que Sébastien Tellier revisite dans Simple Mind, son tout dernier album. Des reprises toutes épurées que l’artiste présente pour la première fois en live au ARTE Concert Festival, flanqué de quelques amis. --------------------------------------------------------------------------- Sébastien Tellier ist im wahrsten Sinne des Wortes ein Ausnahmekünstler. Anders lässt sich wohl kaum erklären, warum selbst die Teilnahme am Eurovision Song Contest seinem Image nicht den geringsten Kratzer zufügen konnte. Und dies ist nur ein Beispiel für die Sonderstellung, die der beliebte und zugleich nur schwer greifbare Musiker einnimmt. Sébastien Tellier startete seine Karriere Anfang der 2000er, der Durchbruch gelang ihm allerdings erst 2008 mit dem Album „Sexuality“. Der Mann mit der Mähne trat damit ein für alle Mal aus dem Schatten von Superstars wie Air und Daft Punk und avancierte zur französischen Elektropop-Ikone. Auf jedem der nachfolgenden Alben – von „My God Is Blue“ (2012) über „Confection“ (2013) und „L’Aventura“ (2014) bis „Domesticated“ (2020) – präsentierte der kauzige Musiker fortan neue Einblicke in sein durchgeknalltes Klanguniversum. Allen Erfolgen zum Trotz hat sich Sébastien Tellier nicht verbiegen lassen und legt noch immer die gleiche Sorgfalt in seine Kompositionen und die zuweilen kruden Texte. Sein jüngstes Werk, „Simple Mind“, lässt die unterschiedlichen Facetten seiner schillernden Diskografie in neuen Farben leuchten: schnörkellose Neuaufnahmen ausgewählter Werke, die der Künstler beim ARTE Concert Festival gemeinsam mit befreundeten Musikerkollegen zum ersten Mal live performt. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","Sébastien,Tellier,sébastien tellier,sébastien tellier la ritournelle,sébastien tellier roche,sébastien tellier look,ARTE,Concert,Eurovision,My God is Blue,Domesticated,L’Aventura,arte concert festival,sébastien tellier divine,divine,roche,l'amour et la violence,sébastien tellier live,pépito bleu,la ritournelle,stuck in a summer love,look simple mind version,live",10,"Music","Electronic_music,Independent_music,Music,Pop_music,Rock_music","false","fr-FR",866948,11989,826,2020-11-13,"21:21:33","09:26"
"ARTE Concert","pzAm33YKCXY","Birds on a Wire - Les Concerts Volants (live) - @arteconcert","@BirdsOnAWire_Rosemary_Dom, c’est le projet de la chanteuse Rosemary Standley (voix de Moriarty) et de la violoncelliste Dom La Nena. Les deux artistes tissent un univers tout entier construit autour du chant et de l’émotion. Une symbiose qui leur permet de reprendre bien à leur manière des monuments musicaux allant de Fairouz à Bob Dylan. Deux voix et un violoncelle, c’est tout ce qu’il faut à Birds on a Wire pour nous plonger dans un univers aussi épuré qu’émouvant. Les paroles qui s'échappent du duo - en français, anglais, italien ou encore arabe selon la chanson - semblent être chantées pour nous, dans le creux de l’oreille. On retrouve ce sentiment d’intimité dans Birds on a Wire, un premier album publié en 2014.Sur la scène des Concerts Volants, Rosemary Standley et Dom La Nena viennent défendre un nouvel album baptisé Ramages. Dans cet opus publié en début d’année chez [PIAS], le duo s’amuse une fois encore à détourner des chansons venues de tous les horizons : ""Wish you were here"" de Pink Floyd, un chant traditionnel breton, ""Les berceaux"" de Gabriel Fauré, une chanson folklorique russe… Rien ne résiste à Birds on a Wire. ____________ [AVAILABLE UNTIL 11/11/2024] Website https://www.arteconcert.com Facebook https://www.facebook.com/ARTEConcert/ Twitter https://twitter.com/ARTEconcertFR Instagram FR https://www.instagram.com/arteconcertfr/ Instagram DE https://www.instagram.com/arteconcertde/","Birds,on,a wire,birds on a wire,bird on a wire,ARTE,Concert,les concerts volants arte,les concerts volants institut du monde arabe,rosemary standley,rosemary standley sur la place,rosemary standley & dom la nena,Dom La Nena,concerts volants,moriarty,ramages birds on a wire,Wish you were here,pink floyd cover,gabriel fauré,fauré berceaux,folkloric music,folklore",24,"Entertainment","Classical_music,Independent_music,Music,Music_of_Latin_America","false","fr",113635,1391,54,2020-11-10,"17:00:11","38:29"
"ARTE Concert","7BIYXR2QsfU","Fakear dans Passengers ","#FAKEAR #PASSENGERS #ARTECONCERT [DISPONIBLE JUSQU'AU 26/04/2023] Il y a quelques semaines, Passengers accueillait le Marseillais Kid Francescoli. Une rencontre qui semble avoir donné au rendez-vous electro d’ARTE Concert un goût prononcé pour la cité phocéenne. C’est en effet au Mucem que nous retrouvons aujourd’hui Fakear, pour un concert bercé par la Méditerranée ! Beatmaker originaire de Caen, Fakear s’est particulièrement fait remarquer lors de l’édition 2013 des Trans Musicales de Rennes. La même année, il publiait l’EP Morning in Japan, qui annonçait déjà un style bien affirmé. Depuis ces débuts sur les chapeaux de roues, Fakear n’a fait que gagner en maîtrise et en reconnaissance. Du premier album – Animal, publié en 2016 – au tout récent Everything Will Grow Again, l’electro vagabonde du Normand a en effet su fédérer autour d’elle une jolie communauté. La musique de Fakear est fortement influencée par la world music, surtout asiatique. Fils spirituel de Bonobo et de Flying Lotus mais aussi camarade de Superpoze, Fakear nous transporte dans des contrées fascinantes. Les compositions de Fakear sont aussi raffinées que de la porcelaine. Une préciosité qui n'empêche pas le musicien de donner des performances live puissantes. Démonstration en direct, depuis le Mucem. Ça va être beau ! ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert","Fakear,fakear hinode,fakear live,passengers,passengers arte,passengers arte concert,ARTE,Concert,fakear sekoia,Marseille,masillia,Fakear Sekoia,seqoia,sekoïa,sekoya,secoya,Fakear officiel,Fakear 2020,Fakear New video,Fakear new video,Sekoia officiel,Fakear album 2020,Everything Will Grow Again,animal,Mucem,mucem marseille,travel,sunset,music show,electro,live,music",24,"Entertainment","Electronic_music,Music","false","",255838,4143,122,2020-11-09,"17:00:02","51:53"
"ARTE Concert","hEgoqtLzHEI","✨ Les Grands Motets de Lully - Musiques Baroques à Versailles ","Le nom de Jean-Baptiste Lully est indissociable de celui de Louis XIV. Au cours de nos promenades à Versailles, impossible donc de ne pas rendre hommage à celui qui fit vibrer le Roi Soleil au son de ses ballets, tragédies lyriques ou motets. Ce sont d’ailleurs ces derniers qui nous intéressent ici, puisque Les Epopées nous font le plaisir d’en interpréter trois d’entre eux. Sous la direction de Stéphane Fuget, Les Epopées interprètent trois grands motets de Jean-Baptiste Lully : Dies Irae, De profondis et O Lachrymae fideles. Un programme vibrant qui sied à merveille au cadre de ce concert, la chapelle royale du Château de Versailles. La musique de Jean-Baptiste Lully a accompagné la vie versaillaise dans de nombreuses occasions, les plus festives comme les plus solennelles. Ainsi, le Dies Irae et le De profondis ont été joués en 1683 lors des funérailles de Marie-Thérèse d'Autriche, l’épouse de Louis XIV. En contrepoint à cette gravité, le O Lachrymae fideles invite quant à lui à la danse. Ensemble, ces trois œuvres soulignent donc le génie de l’un des plus grands compositeurs baroques. Programme : Jean-Baptiste Lully - Dies Irae Jean-Baptiste Lully - O Lachrymae fideles Jean-Baptiste Lully - De Profundis ____________ [AVAILABLE UNTIL 10/12/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","Motets,motets baroques,jean-baptiste lully,lully baroque,versailles,versailles castle,Louis XIV,Musiques,ARTE,Concert,Baroque,baroque era,baroque music,grands motets,grands motets lully,O Lachrymae fideles,paris,live,De profundis,de profundis lully,versailles musique,louis xiv music,music,show,musique 2020,musique classique,classical music,classical",24,"Entertainment","Classical_music,Entertainment,Music,Performing_arts","true","fr",220857,3601,200,2020-11-08,"11:00:17","10:32"
